fixture_id,minute,minute_extra,team_id,team_name,type,detail,player_id,player_name,assist_id,assist_name
1378969,14,,35,Bournemouth,Card,Yellow Card,18870,David Brooks,,
1378969,37,,40,Liverpool,Goal,Normal Goal,174565,H. Ekitike,6716,A. Mac Allister
1378969,43,,40,Liverpool,Card,Yellow Card,206254,Miloš Kerkez,,
1378969,49,,40,Liverpool,Goal,Normal Goal,247,C. Gakpo,174565,H. Ekitike
1378969,60,,40,Liverpool,subst,Substitution 1,152654,J. Frimpong,8500,W. Endo
1378969,60,,40,Liverpool,subst,Substitution 2,206254,M. Kerkez,289,A. Robertson
1378969,64,,35,Bournemouth,Goal,Normal Goal,19281,A. Semenyo,18870,D. Brooks
1378969,72,,40,Liverpool,subst,Substitution 3,174565,H. Ekitike,284,J. Gomez
1378969,72,,40,Liverpool,subst,Substitution 4,6716,A. Mac Allister,293,C. Jones
1378969,74,,35,Bournemouth,subst,Substitution 1,304853,A. Scott,31057,H. J. Traore
1378969,76,,35,Bournemouth,Goal,Normal Goal,19281,A. Semenyo,31057,H. J. Traore
1378969,81,,35,Bournemouth,Card,Yellow Card,152856,Evanilson,,
1378969,82,,40,Liverpool,subst,Substitution 5,203224,F. Wirtz,30410,F. Chiesa
1378969,84,,35,Bournemouth,subst,Substitution 2,18870,D. Brooks,402432,B. Winterburn
1378969,88,,40,Liverpool,Goal,Normal Goal,30410,F. Chiesa,,
1378969,90,1,35,Bournemouth,subst,Substitution 3,1150,T. Adams,368030,E. J. Kroupi
1378969,90,,35,Bournemouth,subst,Substitution 4,18869,A. Smith,20093,J. Hill
1378969,90,,40,Liverpool,Goal,Normal Goal,306,M. Salah,8500,W. Endo
1378970,45,,34,Newcastle,Card,Yellow Card,723,Joelinton,,
1378970,58,,66,Aston Villa,Card,Yellow Card,1904,Boubacar Kamara,,
1378970,66,,66,Aston Villa,Card,Red Card,19354,Ezri Konsa,,
1378970,78,,34,Newcastle,subst,Substitution 1,153430,A. Elanga,19163,J. Murphy
1378970,83,,34,Newcastle,subst,Substitution 2,723,Joelinton,328105,L. Miley
1378970,84,,66,Aston Villa,subst,Substitution 1,19191,J. McGinn,249,D. Malen
1378970,90,,34,Newcastle,subst,Substitution 3,18778,H. Barnes,315237,W. Osula
1378971,31,,36,Fulham,Card,Yellow Card,152967,Calvin Bassey,,
1378971,55,,51,Brighton,Goal,Penalty,19030,M. O'Riley,,
1378971,60,,51,Brighton,Card,Yellow Card,106835,Kaoru Mitoma,,
1378971,66,,36,Fulham,subst,Substitution 1,2887,R. Jimenez,195106,Rodrigo Muniz
1378971,66,,36,Fulham,subst,Substitution 2,1934,S. Berge,19025,T. Cairney
1378971,66,,36,Fulham,subst,Substitution 3,1455,A. Iwobi,18753,A. Traore
1378971,69,,51,Brighton,subst,Substitution 1,90590,G. Rutter,1469,D. Welbeck
1378971,69,,51,Brighton,subst,Substitution 2,383685,Y. Minteh,1361,F. Kadioglu
1378971,69,,51,Brighton,subst,Substitution 3,356041,C. Baleba,278370,D. Gomez
1378971,73,,51,Brighton,Card,Yellow Card,1361,Ferdi Kadıoğlu,,
1378971,77,,36,Fulham,subst,Substitution 4,389315,J. King,1161,E. Smith Rowe
1378971,78,,51,Brighton,Card,Yellow Card,278370,Diego Gómez,,
1378971,83,,51,Brighton,subst,Substitution 4,106835,K. Mitoma,328225,B. Gruda
1378971,84,,36,Fulham,subst,Substitution 5,131,J. Cuenca,2920,T. Castagne
1378971,88,,51,Brighton,subst,Substitution 5,19030,M. O'Riley,296,J. Milner
1378971,90,8,36,Fulham,Card,Yellow Card,195106,Rodrigo Muniz,,
1378971,90,3,36,Fulham,Card,Yellow Card,19025,Tom Cairney,,
1378971,90,,36,Fulham,Goal,Normal Goal,195106,Rodrigo Muniz,,
1378972,5,,65,Nottingham Forest,Goal,Normal Goal,18931,C. Wood,,
1378972,42,,65,Nottingham Forest,Goal,Normal Goal,48648,D. Ndoye,18746,M. Gibbs-White
1378972,45,,65,Nottingham Forest,Goal,Normal Goal,18931,C. Wood,138908,E. Anderson
1378972,46,,55,Brentford,subst,Substitution 1,319517,A. Milambo,178077,K. Schade
1378972,52,,55,Brentford,Card,Yellow Card,19495,Nathan Collins,,
1378972,53,,65,Nottingham Forest,Card,Yellow Card,138780,Neco Williams,,
1378972,69,,55,Brentford,subst,Substitution 2,47438,M. Jensen,292,J. Henderson
1378972,69,,55,Brentford,subst,Substitution 3,106725,K. Lewis-Potter,15799,F. Onyeka
1378972,78,,55,Brentford,Goal,Penalty,196156,I. Thiago,,
1378972,79,,65,Nottingham Forest,subst,Substitution 1,18931,C. Wood,9366,Igor Jesus
1378972,79,,65,Nottingham Forest,subst,Substitution 2,48648,D. Ndoye,141901,Jota Silva
1378972,84,,65,Nottingham Forest,subst,Substitution 3,18746,M. Gibbs-White,19305,R. Yates
1378972,88,,55,Brentford,subst,Substitution 4,19346,R. Henry,44871,A. Hickey
1378972,90,,55,Brentford,Card,Yellow Card,44871,Aaron Hickey,,
1378973,53,,746,Sunderland,subst,Substitution 1,290545,J. Seelt,6168,O. Alderete
1378973,61,,746,Sunderland,Goal,Normal Goal,349799,E. Mayenda,6168,O. Alderete
1378973,70,,48,West Ham,Card,Yellow Card,18744,Max Kilman,,
1378973,71,,48,West Ham,subst,Substitution 1,2476,G. Rodriguez,2939,C. Wilson
1378973,71,,48,West Ham,subst,Substitution 2,2938,J. Ward-Prowse,1243,T. Soucek
1378973,73,,746,Sunderland,Goal,Normal Goal,55904,D. Ballard,301771,S. Adingra
1378973,76,,746,Sunderland,subst,Substitution 2,301771,S. Adingra,20638,E. Le Fee
1378973,76,,746,Sunderland,subst,Substitution 3,349799,E. Mayenda,84087,W. Isidor
1378973,82,,48,West Ham,subst,Substitution 3,138,J. Todibo,68466,A. Irving
1378973,90,3,746,Sunderland,subst,Substitution 4,336659,C. Talbi,339201,C. Rigg
1378973,90,,746,Sunderland,Goal,Normal Goal,84087,W. Isidor,336659,C. Talbi
1378974,10,,47,Tottenham,Goal,Normal Goal,2413,Richarlison,15911,M. Kudus
1378974,60,,47,Tottenham,Goal,Normal Goal,2413,Richarlison,15911,M. Kudus
1378974,63,,44,Burnley,subst,Substitution 1,180560,H. Mejbri,22,J. Bruun Larsen
1378974,63,,44,Burnley,subst,Substitution 2,20303,J. Laurent,270508,L. Ugochukwu
1378974,66,,47,Tottenham,Goal,Normal Goal,129711,B. Johnson,237129,P. M. Sarr
1378974,71,,47,Tottenham,subst,Substitution 1,2413,Richarlison,18883,D. Solanke
1378974,71,,47,Tottenham,subst,Substitution 2,328089,A. Gray,863,R. Bentancur
1378974,74,,44,Burnley,subst,Substitution 3,128895,O. Sonne,161621,L. Tchaouna
1378974,74,,44,Burnley,subst,Substitution 4,98936,L. Foster,36927,Z. Flemming
1378974,80,,47,Tottenham,subst,Substitution 3,347316,L. Bergvall,41104,J. Palhinha
1378974,80,,47,Tottenham,subst,Substitution 4,129711,B. Johnson,336564,W. Odobert
1378974,85,,47,Tottenham,subst,Substitution 5,15911,M. Kudus,270510,M. Tel
1378974,85,,44,Burnley,subst,Substitution 5,196855,J. Anthony,37882,M. Edwards
1378975,34,,50,Manchester City,Goal,Normal Goal,1100,E. Haaland,284230,R. Lewis
1378975,37,,50,Manchester City,Goal,Normal Goal,36902,T. Reijnders,278133,O. Bobb
1378975,54,,50,Manchester City,Card,Yellow Card,36902,Tijjani Reijnders,,
1378975,61,,50,Manchester City,Goal,Normal Goal,1100,E. Haaland,36902,T. Reijnders
1378975,66,,50,Manchester City,subst,Substitution 1,1422,J. Doku,81573,O. Marmoush
1378975,66,,50,Manchester City,subst,Substitution 2,284230,R. Lewis,41621,M. Nunes
1378975,66,,50,Manchester City,subst,Substitution 3,636,B. Silva,307123,N. O'Reilly
1378975,67,,39,Wolves,Card,Yellow Card,18742,Matt Doherty,,
1378975,72,,39,Wolves,subst,Substitution 1,265782,D. M. Wolfe,280687,H. Bueno
1378975,72,,39,Wolves,subst,Substitution 2,265784,Andre,391822,F. Lopez
1378975,73,,39,Wolves,subst,Substitution 3,20665,J. Bellegarde,13708,J. Arias
1378975,73,,39,Wolves,subst,Substitution 4,285,K. Hoever,282770,R. Gomes
1378975,73,,50,Manchester City,subst,Substitution 4,1100,E. Haaland,156477,R. Cherki
1378975,81,,50,Manchester City,Card,Yellow Card,307123,Nico O'Reilly,,
1378975,81,,50,Manchester City,Goal,Normal Goal,156477,R. Cherki,,
1378975,82,,39,Wolves,subst,Substitution 5,2032,J. S. Larsen,24888,Hwang Hee-Chan
1378975,82,,50,Manchester City,subst,Substitution 5,626,J. Stones,360114,A. Khusanov
1378976,14,,52,Crystal Palace,Var,Goal cancelled,19586,Eberechi Eze,,
1378976,24,,49,Chelsea,Card,Yellow Card,19545,Reece James,,
1378976,28,,52,Crystal Palace,Card,Yellow Card,13736,Daniel Muñoz,,
1378976,33,,52,Crystal Palace,Card,Yellow Card,25927,Jean-Philippe Mateta,,
1378976,49,,52,Crystal Palace,Card,Yellow Card,18806,Will Hughes,,
1378976,54,,49,Chelsea,subst,Substitution 1,286894,J. Gittens,425733,Estêvão
1378976,70,,52,Crystal Palace,subst,Substitution 1,18806,W. Hughes,2490,J. Lerma
1378976,73,,49,Chelsea,subst,Substitution 2,10329,Joao Pedro,161948,L. Delap
1378976,74,,49,Chelsea,Card,Yellow Card,425733,Estêvão Willian,,
1378976,79,,49,Chelsea,subst,Substitution 3,5996,E. Fernandez,305834,Andrey Santos
1378976,79,,49,Chelsea,subst,Substitution 4,19545,R. James,161907,M. Gusto
1378976,84,,52,Crystal Palace,subst,Substitution 2,19586,E. Eze,286458,J. Devenny
1378977,13,,42,Arsenal,Goal,Normal Goal,157052,R. Calafiori,,
1378977,42,,42,Arsenal,Card,Yellow Card,157052,Riccardo Calafiori,,
1378977,55,,33,Manchester United,subst,Substitution 1,886,D. Dalot,157997,A. Diallo
1378977,60,,42,Arsenal,subst,Substitution 1,127769,G. Martinelli,136723,N. Madueke
1378977,60,,42,Arsenal,subst,Substitution 2,18979,V. Gyökeres,978,K. Havertz
1378977,65,,33,Manchester United,subst,Substitution 2,747,Casemiro,51494,M. Ugarte
1378977,65,,33,Manchester United,subst,Substitution 3,19220,M. Mount,115589,B. Sesko
1378977,71,,42,Arsenal,subst,Substitution 3,19959,B. White,38746,J. Timber
1378977,72,,42,Arsenal,subst,Substitution 4,157052,R. Calafiori,313245,M. Lewis-Skelly
1378977,80,,33,Manchester United,subst,Substitution 4,891,L. Shaw,2935,H. Maguire
1378977,83,,42,Arsenal,subst,Substitution 5,2937,D. Rice,47311,M. Merino
1378977,85,,33,Manchester United,Card,Yellow Card,382452,Patrick Dorgu,,
1378977,85,,42,Arsenal,Card,Yellow Card,19465,David Raya,,
1378977,90,3,42,Arsenal,Card,Yellow Card,313245,Myles Lewis-Skelly,,
1378977,90,1,42,Arsenal,Card,Yellow Card,38746,Jurriën Timber,,
1378978,56,,45,Everton,Card,Yellow Card,284500,Tim Iroegbunam,,
1378978,63,,45,Everton,Card,Yellow Card,195993,Carlos Alcaraz,,
1378978,67,,63,Leeds,subst,Substitution 1,162128,W. Gnonto,50739,B. Aaronson
1378978,71,,45,Everton,subst,Substitution 1,284500,T. Iroegbunam,19187,J. Grealish
1378978,78,,63,Leeds,subst,Substitution 2,2279,E. Ampadu,129142,I. Gruev
1378978,78,,63,Leeds,subst,Substitution 3,19329,D. James,19128,J. Harrison
1378978,78,,63,Leeds,subst,Substitution 4,250,J. Piroe,19461,L. Nmecha
1378978,84,,63,Leeds,Goal,Penalty,19461,L. Nmecha,,
1378978,86,,45,Everton,subst,Substitution 2,195993,C. Alcaraz,343684,T. Barry
1378978,90,4,63,Leeds,subst,Substitution 5,32966,A. Tanaka,18901,S. Longstaff
1378979,9,,63,Leeds,Card,Yellow Card,19201,Jayden Bogle,,
1378979,34,,42,Arsenal,Goal,Normal Goal,38746,J. Timber,2937,D. Rice
1378979,38,,42,Arsenal,subst,Substitution 1,37127,M. Odegaard,313236,E. Nwaneri
1378979,45,,42,Arsenal,Goal,Normal Goal,1460,B. Saka,38746,J. Timber
1378979,48,,42,Arsenal,Goal,Normal Goal,18979,R. Calafiori,,
1378979,53,,42,Arsenal,subst,Substitution 2,1460,B. Saka,1946,L. Trossard
1378979,56,,42,Arsenal,Goal,Normal Goal,38746,J. Timber,157052,R. Calafiori
1378979,58,,63,Leeds,subst,Substitution 1,32966,A. Tanaka,18901,S. Longstaff
1378979,58,,63,Leeds,subst,Substitution 2,250,J. Piroe,19461,L. Nmecha
1378979,64,,42,Arsenal,subst,Substitution 3,38746,J. Timber,333682,C. Mosquera
1378979,64,,42,Arsenal,subst,Substitution 4,157052,R. Calafiori,313245,M. Lewis-Skelly
1378979,64,,42,Arsenal,subst,Substitution 5,136723,N. Madueke,442044,M. Dowman
1378979,66,,63,Leeds,subst,Substitution 3,19329,D. James,50739,B. Aaronson
1378979,66,,63,Leeds,subst,Substitution 4,162128,W. Gnonto,48389,N. Okafor
1378979,80,,63,Leeds,Card,Yellow Card,47969,Gabriel Gudmundsson,,
1378979,83,,63,Leeds,subst,Substitution 5,19201,J. Bogle,19287,S. Byram
1378979,90,,42,Arsenal,Goal,Penalty,,,,
1378980,4,,35,Bournemouth,Goal,Normal Goal,19245,M. Tavernier,19281,A. Semenyo
1378980,9,,39,Wolves,Card,Yellow Card,41606,Toti Gomes,,
1378980,35,,39,Wolves,subst,Substitution 1,285,K. Hoever,296560,J. Tchatchoua
1378980,46,,39,Wolves,subst,Substitution 2,265782,D. M. Wolfe,280687,H. Bueno
1378980,46,,39,Wolves,subst,Substitution 3,20665,J. Bellegarde,265784,Andre
1378980,49,,39,Wolves,Card,Red Card,41606,Toti Gomes,,
1378980,56,,39,Wolves,subst,Substitution 4,13708,J. Arias,135334,S. Bueno
1378980,58,,35,Bournemouth,Card,Yellow Card,1150,Tyler Adams,,
1378980,63,,35,Bournemouth,Card,Yellow Card,304853,Alex Scott,,
1378980,63,,39,Wolves,Card,Yellow Card,280687,Hugo Bueno,,
1378980,66,,35,Bournemouth,subst,Substitution 1,304853,A. Scott,1125,R. Christie
1378980,66,,35,Bournemouth,subst,Substitution 2,18870,D. Brooks,129682,A. Adli
1378980,78,,35,Bournemouth,subst,Substitution 3,19245,M. Tavernier,792,J. Kluivert
1378980,78,,39,Wolves,subst,Substitution 5,2032,J. S. Larsen,24888,Hwang Hee-Chan
1378980,84,,39,Wolves,Card,Yellow Card,18742,Matt Doherty,,
1378980,85,,39,Wolves,Card,Yellow Card,195103,João Gomes,,
1378980,88,,35,Bournemouth,subst,Substitution 4,152856,Evanilson,368030,E. J. Kroupi
1378980,88,,35,Bournemouth,subst,Substitution 5,1150,T. Adams,20093,J. Hill
1378981,12,,55,Brentford,Goal,Normal Goal,284797,D. Ouattara,,
1378981,16,,66,Aston Villa,subst,Substitution 1,1904,B. Kamara,19071,E. Buendia
1378981,55,,55,Brentford,Card,Yellow Card,281,Caoimhin Kelleher,,
1378981,57,,66,Aston Villa,Card,Yellow Card,162714,Amadou Onana,,
1378981,64,,66,Aston Villa,subst,Substitution 2,2724,L. Digne,138816,I. Maatsen
1378981,64,,66,Aston Villa,subst,Substitution 3,162714,A. Onana,249,D. Malen
1378981,69,,55,Brentford,subst,Substitution 1,292,J. Henderson,15799,F. Onyeka
1378981,74,,66,Aston Villa,subst,Substitution 4,19191,J. McGinn,284457,L. Bogarde
1378981,75,,66,Aston Villa,subst,Substitution 5,,,137303,E. Guessand
1378981,79,,55,Brentford,subst,Substitution 2,178077,K. Schade,44871,A. Hickey
1378981,79,,55,Brentford,subst,Substitution 3,263538,Y. Yarmolyuk,47438,M. Jensen
1378981,84,,66,Aston Villa,Card,Yellow Card,284457,Lamare Bogarde,,
1378981,84,,55,Brentford,subst,Substitution 4,284797,D. Ouattara,19346,R. Henry
1378981,85,,55,Brentford,subst,Substitution 5,342022,M. Kayode,1119,K. Ajer
1378982,9,,746,Sunderland,subst,Substitution 1,55904,D. Ballard,290545,J. Seelt
1378982,19,,746,Sunderland,Card,Yellow Card,301771,Simon Adingra,,
1378982,47,,44,Burnley,Goal,Normal Goal,19827,J. Cullen,196855,J. Anthony
1378982,63,,746,Sunderland,subst,Substitution 2,336659,C. Talbi,47521,P. Roberts
1378982,63,,746,Sunderland,subst,Substitution 3,301771,S. Adingra,20638,E. Le Fee
1378982,63,,746,Sunderland,subst,Substitution 4,349799,E. Mayenda,84087,W. Isidor
1378982,69,,44,Burnley,subst,Substitution 1,22,J. Bruun Larsen,128895,O. Sonne
1378982,69,,44,Burnley,subst,Substitution 2,270508,L. Ugochukwu,20303,J. Laurent
1378982,80,,746,Sunderland,subst,Substitution 5,327631,H. Diarra,392270,M. Guiu
1378982,83,,44,Burnley,subst,Substitution 3,179400,M. Esteve,1746,J. Worrall
1378982,83,,44,Burnley,subst,Substitution 4,180560,H. Mejbri,161621,L. Tchaouna
1378982,86,,44,Burnley,subst,Substitution 5,98936,L. Foster,36927,Z. Flemming
1378982,88,,44,Burnley,Goal,Normal Goal,196855,J. Anthony,19827,J. Cullen
1378983,14,,52,Crystal Palace,Card,Yellow Card,20995,Maxence Lacroix,,
1378983,37,,52,Crystal Palace,Goal,Normal Goal,2218,I. Sarr,13736,D. Munoz
1378983,53,,65,Nottingham Forest,Card,Yellow Card,2919,Matz Sels,,
1378983,54,,52,Crystal Palace,Card,Yellow Card,182201,Tyrick Mitchell,,
1378983,57,,65,Nottingham Forest,Goal,Normal Goal,2298,C. Hudson-Odoi,48648,D. Ndoye
1378983,66,,52,Crystal Palace,subst,Substitution 1,286458,J. Devenny,402640,R. Esse
1378983,68,,65,Nottingham Forest,Card,Yellow Card,2771,Ola Aina,,
1378983,71,,65,Nottingham Forest,subst,Substitution 1,48648,D. Ndoye,147831,A. Kalimuendo
1378983,72,,65,Nottingham Forest,subst,Substitution 2,2298,C. Hudson-Odoi,158697,J. McAtee
1378983,82,,52,Crystal Palace,subst,Substitution 2,288102,A. Wharton,2490,J. Lerma
1378983,82,,65,Nottingham Forest,subst,Substitution 3,18746,M. Gibbs-White,284428,O. Hutchinson
1378983,87,,52,Crystal Palace,Card,Yellow Card,18806,Will Hughes,,
1378983,88,,52,Crystal Palace,subst,Substitution 3,25927,J. Mateta,1135,O. Edouard
1378983,88,,65,Nottingham Forest,subst,Substitution 4,18931,C. Wood,9366,Igor Jesus
1378983,88,,65,Nottingham Forest,subst,Substitution 5,22149,I. Sangare,19305,R. Yates
1378983,90,2,65,Nottingham Forest,Card,Yellow Card,363695,Murillo,,
1378984,23,,45,Everton,Goal,Normal Goal,18592,I. Ndiaye,19187,J. Grealish
1378984,28,,51,Brighton,Card,Yellow Card,162007,Maxim De Cuyper,,
1378984,39,,45,Everton,Card,Yellow Card,284500,Tim Iroegbunam,,
1378984,40,,51,Brighton,Card,Yellow Card,92993,Mats Wieffer,,
1378984,46,,51,Brighton,subst,Substitution 1,356041,C. Baleba,305730,J. Hinshelwood
1378984,52,,45,Everton,Goal,Normal Goal,895,J. Garner,19187,J. Grealish
1378984,63,,45,Everton,Card,Yellow Card,895,James Garner,,
1378984,64,,45,Everton,subst,Substitution 1,343684,T. Barry,125743,Beto
1378984,64,,45,Everton,subst,Substitution 2,18592,I. Ndiaye,195993,C. Alcaraz
1378984,67,,51,Brighton,subst,Substitution 2,162007,M. De Cuyper,1361,F. Kadioglu
1378984,67,,51,Brighton,subst,Substitution 3,265820,Y. Ayari,278370,D. Gomez
1378984,71,,45,Everton,subst,Substitution 3,284500,T. Iroegbunam,18929,D. McNeil
1378984,85,,51,Brighton,subst,Substitution 4,92993,M. Wieffer,328225,B. Gruda
1378984,89,,45,Everton,Card,Yellow Card,148099,Kiernan Dewsbury-Hall,,
1378984,90,5,45,Everton,Card,Yellow Card,125743,Beto,,
1378984,90,1,51,Brighton,Card,Yellow Card,1361,Ferdi Kadıoğlu,,
1378984,90,4,45,Everton,subst,Substitution 4,19187,J. Grealish,405360,H. Armstrong
1378985,35,,33,Manchester United,Var,Penalty confirmed,19220,Mason Mount,,
1378985,39,,33,Manchester United,Card,Yellow Card,747,Casemiro,,
1378985,52,,33,Manchester United,subst,Substitution 1,157997,A. Diallo,886,D. Dalot
1378985,53,,33,Manchester United,subst,Substitution 2,747,Casemiro,115589,B. Sesko
1378985,58,,33,Manchester United,Goal,Own Goal,195106,Rodrigo Muniz,,
1378985,62,,36,Fulham,subst,Substitution 1,19032,R. Sessegnon,19549,A. Robinson
1378985,62,,36,Fulham,subst,Substitution 2,2920,T. Castagne,19221,H. Wilson
1378985,69,,33,Manchester United,subst,Substitution 3,19220,M. Mount,51494,M. Ugarte
1378985,71,,36,Fulham,subst,Substitution 3,389315,J. King,1161,E. Smith Rowe
1378985,71,,36,Fulham,subst,Substitution 4,195106,Rodrigo Muniz,2887,R. Jimenez
1378985,73,,36,Fulham,Goal,Normal Goal,1161,E. Smith Rowe,1455,A. Iwobi
1378985,86,,36,Fulham,Card,Yellow Card,2823,Saša Lukić,,
1378985,87,,33,Manchester United,subst,Substitution 4,342970,L. Yoro,402329,A. Heaven
1378985,87,,33,Manchester United,subst,Substitution 5,891,L. Shaw,2935,H. Maguire
1378986,23,,50,Manchester City,subst,Substitution 1,21138,R. Ait Nouri,18861,N. Ake
1378986,34,,47,Tottenham,Card,Yellow Card,129711,Brennan Johnson,,
1378986,35,,47,Tottenham,Goal,Normal Goal,129711,B. Johnson,2413,Richarlison
1378986,37,,47,Tottenham,Var,Goal confirmed,129711,Brennan Johnson,,
1378986,45,,47,Tottenham,Goal,Normal Goal,41104,J. Palhinha,,
1378986,54,,50,Manchester City,subst,Substitution 2,81573,O. Marmoush,1422,J. Doku
1378986,54,,50,Manchester City,subst,Substitution 3,156477,R. Cherki,636,B. Silva
1378986,68,,47,Tottenham,Card,Yellow Card,30776,Cristian Romero,,
1378986,71,,50,Manchester City,Card,Yellow Card,161933,Nico González,,
1378986,71,,47,Tottenham,Card,Yellow Card,2413,Richarlison,,
1378986,75,,50,Manchester City,subst,Substitution 4,161933,Nico,44,Rodri
1378986,75,,50,Manchester City,subst,Substitution 5,278133,O. Bobb,631,P. Foden
1378986,78,,47,Tottenham,subst,Substitution 1,2413,Richarlison,18883,D. Solanke
1378986,78,,47,Tottenham,subst,Substitution 2,129711,B. Johnson,336564,W. Odobert
1378986,81,,47,Tottenham,Card,Yellow Card,47519,Pedro Porro,,
1378986,86,,47,Tottenham,subst,Substitution 3,15911,M. Kudus,347316,L. Bergvall
1378986,90,1,47,Tottenham,subst,Substitution 4,41104,J. Palhinha,25287,K. Danso
1378987,8,,40,Liverpool,Card,Yellow Card,542,Ryan Gravenberch,,
1378987,25,,40,Liverpool,Card,Yellow Card,1145,Ibrahima Konaté,,
1378987,35,,40,Liverpool,Goal,Normal Goal,542,R. Gravenberch,247,C. Gakpo
1378987,44,,34,Newcastle,Card,Yellow Card,18961,Dan Burn,,
1378987,45,3,34,Newcastle,Card,Red Card,138787,Anthony Gordon,,
1378987,45,1,34,Newcastle,Var,Card upgrade,138787,Anthony Gordon,,
